sl_style,sl_localisation,sl_nb_chambre,sl_taille,sl_prix,sl_paragraphe,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_annee,sl_etage,sl_hauteur,sl_ascenseur,sl_vue,sl_cave,sl_parking,sl_chemine,sl_exposition,sl_balcon,sl_terrasse,sl_gardien,sl_travaux,sl_neuf,sl_parquet,sl_cuisine,sl_vis_a_vis,sl_jardin,sl_piscine,sl_nb_piece
Appartement,,2 chambres,72m²,780 000 €,"PLEIN SOLEIL, AU 5 EME, SUR COUR TRANQUILLE – Touchez le Ciel, avec "" Paris prend l'air "" !. - Pont du Garigliano, Auteuil Sud. - Dans une rue calme à proximité du Pont du Garigliano, cet appartement modulable (en trois pièces ou quatre pièces) est réservé aux amateurs d'ancien, de soleil, et de calme.. En quête d'une copro peu coûteuse et sympa ! Au 5ème étage (avec ascenseur) d'un immeuble en pierre de taille, la vie dans l'appartement s'organise autour de deux pièces jumelles, et réunissables (salon et salle manger), permettant après travaux d'obtenir une pièce de vie unique de 34,6 m² (ou 28 m² selon l'option choisie), et une cuisine juste en face conçue au millimètre. On y trouve également une belle chambre au calme, communiquant avec une pièce parfaite pour un bureau (ou autre chambre), une salle de bain contemporaine, et des WC séparés. - A NOTER: l'ensoleillement quasi toute la journée (Sud et Est), la disposition conviviale en "" L "" autour de la cour, qui permet de se voir d'un bout à l'autre de l'appartement (!), le poêle prussien, le parquet en chêne d'origine, les moulures et cimaises, le charme de l'immeuble et les magnifiques carreaux de ciment du hall. L'appartement est proposé avec en "" annexe "" une grande cave en sous-sol. – PARKING: Parking en sus, dans une résidence récente à 2 mn à pied. – TRANSPORTS: Métro lignes 9 (Exelmans) ou 10 (Chardon Lagache), RER C boulevard Victor, tramway T3 Garigliano, et plusieurs bus dont le 72 juste en bas aux normes handicapés. – POUR PRENDRE L'AIR: Ici, on s'aéré juste en bas sur les quais de Seine, à l'Hippodrome d'Auteuil (7 mn en vélo ou 15 en trottinette) ou bien sûr au Village d'Auteuil. – LES COURSES: Ici, on fait tout à pied.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1894,Au 5ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Est,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,1 chambre,"15,15m²",228 800 €,"Magnifique studio de 15.15 m² loi carrez, 19 m² surface habitable. L'appartement est vendu loué (loyer mensuel: 800 euros /mois charges comprises) anniversaire bail: septembre 2020 Métros Église d'Auteuil, Jasmin, Mirabeau. Studio meublé comprenant une pièce de vie, une cuisine, Salle de douche et WC refaits à neuf. 1er étage. Exposé sud. Pas de vis à vis. Sectorisé Jean-Baptiste Say.",Non reference,Non reference,1 Toilette,Non reference,Au 1er étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,2 pièces
Appartement,,29m²,12 069 € / m²,350 000 €,"Exclusivité ACOUTFIX - Coup de coeur - Église d'Auteuil - ACOUTFIX l'agence à commission fixe de 6000 euros, propose à la vente, un magnifique studio de 29,48 m². Situé au deuxième étage d'un immeuble de standing, il se compose d'une entrée, une salle de douche et d'une belle pièce à vivre avec coin cuisine et balcon d'angle (2,50 m²). Lumineux. Nombreux rangements. Proche transports et commerces. Idéal investissement locatif. Contact Benjamin VINCENT ACOUTFIX.",Non reference,Non reference,Non reference,Non reference,Au 2ème étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
Appartement,,3 chambres,100m²,1 150 000 €,"Secteur Bois de Boulogne - Auteuil, dans immeuble de bon standing avec gardienne, au 7ème étage avec ascenseur et ascenseur de service, appartement d'une superficie de 100 m², lumineux, belle entrée, grand séjour ouvrant sur un balcon, une vue dégagée, 3 chambres, cuisine indépendante entièrement équipée, salle d'eau, toilettes indépendantes, parquet. Une excellente distribution des pièces, beaucoup de charme, une belle lumière sont des atouts incontestables pour venir découvrir ce bien familial et de réception. Parking à proximité (80 euros par mois) dont 3.20 % honoraires TTC à la charge de l'acquéreur.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1965,Au 7ème étage,Bâtiment de 9 étages,Ascenseur,Vue,Non reference,Non reference,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée équipée,Non reference,Non reference,Non reference,4 pièces
Appartement,,2 chambres,79m²,885 000 €,75016 Paris - Métro ligne N°9 Station Exelmans/ Ligne n°10 station Michel-Ange Molitor - Dans belle résidence de standing bien entretenue - nombreux espaces verts - situé dans une rue très calme - Très agréable - Quartier recherché environnement paisible au coeur du 16ème arrondissement - Bel appartement familial de 4 pièces lumineux - D'une superficie de 79 m² + 2 balcons (1) d'une superficie de: 11.40 m² - (2) d'une superficie de: 4.50 m² - Bénéficiant de tous les commerces de proximité - Lycées La Fontaine & Claude Bernard - transports et infrastructures du quotidien - L'appartement se trouve au 2ème étage avec ascenseur offrant de beaux volumes - plans modulables - Grande entrée - Séjour double salon grandes portes fenêtres (baies vitrées) d'une superficie de: 26 m². -- 1ère chambre superficie de: 12 m² -- --2ème chambre superfice de: 11.35 m² -- Cuisine - Salle de bains avec baignoire - WC SÉPARÉ - chauffage et eau chaude collectifs - + 1 belle cave et 1 grand parking complètent ce bien. Parties communes impeccables - Petits travaux de décoration à prévoir. LIBRE DE SUITE,Non reference,1 Salle de bain,1 Toilette,Non reference,Au 2ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,1 Parking,Non reference,Non reference,2 Balcons,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,4 pièces
Appartement,,3 chambres,112m²,1 395 000 €,"Paris 16ème - JASMIN - Dans une résidence de standing sécurisée, un appartement familial traversant de 112 M², exposé Sud, au 7ème étage avec balcon et vue dégagée sur jardin, comprenant une entrée, un grand séjour (32 M²) sur jardin, 3 chambres de 20,14 et 10 M², un dressing, une cuisine, une salle de bains avec WC, et 1 WC séparé. Rangements, double vitrage, porte blindée, belle hauteur sous plafond. Travaux à prévoir.Une cave complète ce bien. IMMOZART.",Non reference,1 Salle de bain,2 Toilettes,Année de construction 1955,Au 7ème étage,Bâtiment de 11 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Orientation Sud,1 Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,5 pièces
Appartement,,"13,1m²",13 359 € / m²,175 000 €,"Dans un immeuble Haussmannien de grand standing studio meublé de 13,10 m² Loi carrez (15 m² au sol), proche du Trocadéro comprenant:",,Non reference,,Non reference,Au 6ème étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,,Non reference,Non reference,Non reference,1 pièce
Appartement,,2 chambres,69m²,818 000 €,"Paris 16ème - Jasmin/Auteuil - Dans un immeuble moderne de standing au 2ème étage avec ascenseur, gardienne, digicode et interphone un appartenant de 3 pièces comprenant: Entrée, Séjour, 2 Chambres, Cuisine aménagée et équipée, Salle de bains, WC et une cave complète ce bien",Non reference,1 Salle de bain,1 Toilette,Année de construction 2001,Au 2ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,"32,4m²",9 568 € / m²,310 000 €,"A VENDRE 310 000€ FAI LAMBALLE/MANGIN REZ-DE-JARDIN DE 32,20 M² CARREZ SANS VIS-À-VIS I. - L'APPARTEMENT - Entrée - Salle d'eau avec WC - Séjour - Coin cuisine - L'appartement nécessite une rénovation complète - Usage professionnel possible - Chauffage électrique. - Eau chaude collective. - Hauteur sous-plafond: 215cm dans le couloir. II. - L'IMMEUBLE - Récent, - Grand standing - Gardiennage 24/24 III. - CONDITIONS FINANCIERES - Charges: 85€/mois - Taxe foncière: à venir - Commission agence incluse (3,3% TTC).",1 Salle d'eau,1 Salle de bain,1 Toilette,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
Appartement,,1 chambre,"64,3m²",780 000 €,"A deux pas de la place Rodin, dans un immeuble récent (1977) de très bon standing et parfaitement sécurisé avec de très belles parties communes, appartement de 65 m² situé au 2ème étage avec un grand balcon de 11 m² (table et chaise possible). Cet appartement se compose d'une entrée, un salon avec baie vitrée s'ouvrant sur ce grand balcon (Sud-Ouest), une cuisine attenante pouvant s'ouvrir sur le salon, une chambre, une salle de bain, un WC séparé, deux grands dressings et dégagement. Une cave. Charme, soleil.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1977,Au 2ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Ouest,10m² Balcon,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,,"10,6m²",10 849 € / m²,115 000 €,"Hempton vous propose, au pied du métro Passy, dans un immeuble ancien, cette charmante studette de 10,60 m² au sol (7,25 m² carrez) avec vue Tour Eiffel et donnant sur les toits, au 7ème étage sans ascenseur, et composée d'une cuisine formée par un ilot central, une cabine de douche, un WC sani broyeur. L'appartement sera libéré de toute occupation mi août 2020 suite à congé pour vente. Métro Passy.",1 Salle d'eau,Non reference,1 Toilette,Non reference,Au 7ème étage,Bâtiment de 7 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine américaine équipée,Non reference,Non reference,Non reference,1 pièce
Appartement,,2 chambres,72m²,780 000 €,"PLEIN SOLEIL, AU 5 EME, SUR COUR TRANQUILLE – Touchez le Ciel, avec "" Paris prend l'air "" !. - Pont du Garigliano, Auteuil Sud. - Dans une rue calme à proximité du Pont du Garigliano, cet appartement modulable (en trois pièces ou quatre pièces) est réservé aux amateurs d'ancien, de soleil, et de calme.. En quête d'une copro peu coûteuse et sympa ! Au 5ème étage (avec ascenseur) d'un immeuble en pierre de taille, la vie dans l'appartement s'organise autour de deux pièces jumelles, et réunissables (salon et salle manger), permettant après travaux d'obtenir une pièce de vie unique de 34,6 m² (ou 28 m² selon l'option choisie), et une cuisine juste en face conçue au millimètre. On y trouve également une belle chambre au calme, communiquant avec une pièce parfaite pour un bureau (ou autre chambre), une salle de bain contemporaine, et des WC séparés. - A NOTER: l'ensoleillement quasi toute la journée (Sud et Est), la disposition conviviale en "" L "" autour de la cour, qui permet de se voir d'un bout à l'autre de l'appartement (!), le poêle prussien, le parquet en chêne d'origine, les moulures et cimaises, le charme de l'immeuble et les magnifiques carreaux de ciment du hall. L'appartement est proposé avec en "" annexe "" une grande cave en sous-sol. – PARKING: Parking en sus, dans une résidence récente à 2 mn à pied. – TRANSPORTS: Métro lignes 9 (Exelmans) ou 10 (Chardon Lagache), RER C boulevard Victor, tramway T3 Garigliano, et plusieurs bus dont le 72 juste en bas aux normes handicapés. – POUR PRENDRE L'AIR: Ici, on s'aéré juste en bas sur les quais de Seine, à l'Hippodrome d'Auteuil (7 mn en vélo ou 15 en trottinette) ou bien sûr au Village d'Auteuil. – LES COURSES: Ici, on fait tout à pied.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1894,Au 5ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Est,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,1 chambre,"15,15m²",228 800 €,"Magnifique studio de 15.15 m² loi carrez, 19 m² surface habitable. L'appartement est vendu loué (loyer mensuel: 800 euros /mois charges comprises) anniversaire bail: septembre 2020 Métros Église d'Auteuil, Jasmin, Mirabeau. Studio meublé comprenant une pièce de vie, une cuisine, Salle de douche et WC refaits à neuf. 1er étage. Exposé sud. Pas de vis à vis. Sectorisé Jean-Baptiste Say.",Non reference,Non reference,1 Toilette,Non reference,Au 1er étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,2 pièces
Appartement,,29m²,12 069 € / m²,350 000 €,"Exclusivité ACOUTFIX - Coup de coeur - Église d'Auteuil - ACOUTFIX l'agence à commission fixe de 6000 euros, propose à la vente, un magnifique studio de 29,48 m². Situé au deuxième étage d'un immeuble de standing, il se compose d'une entrée, une salle de douche et d'une belle pièce à vivre avec coin cuisine et balcon d'angle (2,50 m²). Lumineux. Nombreux rangements. Proche transports et commerces. Idéal investissement locatif. Contact Benjamin VINCENT ACOUTFIX.",Non reference,Non reference,Non reference,Non reference,Au 2ème étage,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
